timestamp,All,North America,Europe,Asia-Pacific,Other
2024-05-09,17.126961764705886,10.93586617647059,0.9050544117647059,4.113100000000001,1.1729411764705886
2024-05-10,17.1431705882353,10.934267647058826,0.9024205882352943,4.132070588235295,1.1744117647058827
2024-05-13,17.033902941176475,10.871711764705886,0.9078558823529413,4.087276470588236,1.167058823529412
2024-05-14,17.00913529411765,10.82981617647059,0.912573529411765,4.097186764705883,1.169558823529412
2024-05-15,17.139372058823536,11.052576470588239,0.9223500000000002,3.9860632352941185,1.1783823529411768
2024-05-16,17.075445588235294,10.966394117647061,0.9181470588235296,4.011639705882354,1.179264705882353
2024-05-17,17.037958823529415,10.921654411764708,0.9114705882352943,4.026010294117648,1.1788235294117648
2024-05-20,17.087085308823532,11.004555882352943,0.9098235441176472,3.9988823529411777,1.173823529411765
2024-05-21,17.084000000000003,10.994558823529413,0.9094117647058826,4.010176470588236,1.1698529411764709
2024-05-22,16.865877941176475,10.830101470588236,0.9069838235294119,3.963204411764706,1.165588235294118
2024-05-23,16.71215882352941,10.585486764705887,0.9019205882352943,4.059604411764706,1.1651470588235298
2024-05-24,16.81257205882353,10.687647058823533,0.9023161764705885,4.072902941176472,1.1497058823529416
2024-05-28,16.35473088235295,10.297058823529413,0.9005955882352943,4.061488235294118,1.095588235294118
2024-05-29,16.19986323529412,10.195073529411768,0.8928970588235297,4.024392647058824,1.0875000000000004
2024-05-30,16.278407352941183,10.241073529411768,0.8953911764705884,4.054295588235295,1.0876470588235296
2024-05-31,16.575057352941176,10.459263235294117,0.8982102941176473,4.116995588235295,1.1005882352941179
2024-06-03,16.563930882352945,10.49831029411765,0.9056470588235295,4.058502941176472,1.1014705882352944
2024-06-04,16.50862647058824,10.45826911764706,0.9091132352941179,4.0387441176470595,1.1025000000000003
2024-06-05,16.483847058823535,10.42220735294118,0.9112264705882354,4.052251470588236,1.0981617647058826
2024-06-06,16.55839411764706,10.500594117647061,0.911294117647059,4.055623529411766,1.0908823529411769
2024-06-07,16.53974119117648,10.474379411764708,0.9041647205882355,4.0789911764705895,1.0822058823529415
2024-06-10,16.454807352941184,10.422002941176473,0.9007794117647061,4.05981911764706,1.0722058823529415
2024-06-11,16.405957352941176,10.397125000000003,0.9038661764705884,4.034525000000001,1.0704411764705886
2024-06-12,16.493114705882356,10.461300000000001,0.9106323529411766,4.023829411764707,1.0973529411764709
2024-06-13,16.41823529411765,10.434927941176472,0.9098955882352943,3.993117647058824,1.080294117647059
2024-06-14,16.193675000000002,10.290191176470591,0.9089455882352944,3.9257147058823536,1.068823529411765
2024-06-17,16.497655882352948,10.541054411764708,0.8965470588235297,3.962554411764707,1.0975000000000001
2024-06-18,16.450880882352948,10.47575147058824,0.9001470588235296,3.9879235294117654,1.087058823529412
2024-06-20,16.581283823529418,10.55882647058824,0.9033455882352943,4.038523529411766,1.0805882352941178
2024-06-21,16.667885294117653,10.617717647058827,0.9066161764705883,4.064433823529413,1.0791176470588237
2024-06-24,16.67038529411765,10.595244117647063,0.9101264705882356,4.083102941176471,1.0819117647058825
2024-06-25,16.536842647058826,10.485920588235297,0.9126838235294119,4.073679411764706,1.0645588235294121
2024-06-26,16.454360294117652,10.45301029411765,0.9087220588235296,4.035127941176471,1.0575
2024-06-27,16.587408823529415,10.546980882352946,0.905558823529412,4.074427941176471,1.0604411764705886
2024-06-28,16.621973529411772,10.56919117647059,0.9045250000000002,4.064727941176471,1.0835294117647063
2024-07-01,16.516172058823532,10.472364705882354,0.901798529411765,4.059067647058824,1.0829411764705885
2024-07-02,16.564164705882355,10.507783823529413,0.9074867647058825,4.065658823529413,1.0832352941176473
2024-07-03,16.66021322058824,10.625107352941178,0.9140617500000001,4.0410441176470595,1.0800000000000003
2024-07-05,16.62151323529412,10.600414705882354,0.918308823529412,4.041907352941177,1.0608823529411766
2024-07-08,16.709685294117648,10.6525,0.9179911764705885,4.0612529411764715,1.0779411764705884
2024-07-09,16.65280147058824,10.634197058823531,0.9126279411764708,4.050682352941177,1.0552941176470592
2024-07-10,16.71296029411765,10.643861764705884,0.9177617647058824,4.083836764705882,1.0675000000000003
2024-07-11,17.050739705882357,10.85363382352941,0.9199161764705884,4.166307352941177,1.1108823529411769
2024-07-12,17.280945588235298,11.024386764705882,0.9214705882352945,4.195529411764706,1.1395588235294118
2024-07-15,17.431766176470596,11.092423529411766,0.9180044117647062,4.259573529411766,1.1617647058823533
2024-07-16,17.64559720588236,11.19838235294118,0.9196707352941178,4.310338235294118,1.2172058823529415
2024-07-17,17.501479411764713,11.03021029411765,0.9198941176470591,4.3540220588235305,1.197352941176471
2024-07-18,17.347695588235293,10.791814705882356,0.914144117647059,4.438795588235296,1.2029411764705884
2024-07-19,17.34581323529412,10.81935294117647,0.9129852941176473,4.401710294117647,1.2117647058823533
2024-07-22,17.494444117647067,10.891838235294117,0.9163176470588237,4.41599411764706,1.270294117647059
2024-07-23,17.557483823529417,10.963239705882355,0.9130705882352943,4.392055882352942,1.2891176470588237
2024-07-24,17.084900000000005,10.556152941176473,0.9092426470588237,4.360533823529412,1.2589705882352944
2024-07-25,17.030413235294116,10.566841176470588,0.9137117647058826,4.256477941176472,1.2933823529411768
2024-07-26,17.401082352941177,10.826086764705886,0.9172911764705884,4.319175,1.3385294117647062
2024-07-29,17.389785294117658,10.827922058823532,0.9158264705882355,4.314419117647059,1.3316176470588237
2024-07-30,17.39745735294118,10.755148529411766,0.9173529411764709,4.3805441176470605,1.3444117647058826
2024-07-31,17.54979411764706,10.928000000000003,0.9190308823529414,4.350998529411766,1.3517647058823532
2024-08-01,17.225754411764708,10.58928823529412,0.9199102941176472,4.432732352941176,1.283823529411765
2024-08-02,16.74496029411765,10.195514705882353,0.9241411764705885,4.413980882352942,1.211323529411765
2024-08-05,16.17023676470588,9.849054411764707,0.9184044117647061,4.236307352941177,1.1664705882352944
2024-08-06,16.369364705882354,10.022927941176473,0.9114500000000003,4.259839705882354,1.1751470588235295
2024-08-07,16.378119117647064,9.974895588235297,0.8970161764705884,4.259295588235295,1.2469117647058827
2024-08-08,16.686564705882358,10.270541176470589,0.8957955882352944,4.256992647058825,1.2632352941176475
2024-08-09,16.63313529411765,10.21028529411765,0.8945735294117648,4.255923529411765,1.272352941176471
2024-08-12,16.561069117647058,10.151250000000003,0.8935882352941178,4.250936764705884,1.2652941176470591
2024-08-13,16.756908823529415,10.233680882352944,0.9015441176470589,4.3018308823529425,1.3198529411764708
2024-08-14,17.107717647058827,10.45815294117647,0.9046029411764708,4.435402941176472,1.309558823529412
2024-08-15,17.36682941176471,10.695239705882354,0.9010073529411766,4.418670588235296,1.3519117647058827
2024-08-16,17.418436764705884,10.703522058823532,0.9063632352941178,4.460463235294119,1.348088235294118
2024-08-19,17.514425000000006,10.75773529411765,0.9062455882352942,4.494120588235296,1.356323529411765
2024-08-20,17.420833823529417,10.680480882352942,0.9083617647058826,4.490079411764707,1.3419117647058827
2024-08-21,17.609783823529416,10.838883823529416,0.908794117647059,4.4793117647058835,1.382794117647059
2024-08-22,17.532461764705882,10.757622058823532,0.9067970588235297,4.522454411764707,1.345588235294118
2024-08-23,17.782195588235293,10.915483823529415,0.9181985294117649,4.543954411764707,1.4045588235294122
2024-08-26,17.72439264705883,10.819655882352944,0.9183558823529414,4.589175000000001,1.3972058823529416
2024-08-27,17.778876470588234,10.849682352941178,0.925219117647059,4.617504411764707,1.3864705882352943
2024-08-28,17.729577941176476,10.764517647058826,0.9220000000000002,4.657177941176472,1.3858823529411768
2024-08-29,17.854200000000006,10.855276470588239,0.9226470588235296,4.682305882352942,1.3939705882352946
2024-08-30,17.97293235294118,10.943325000000005,0.916188235294118,4.702242647058825,1.4111764705882355
2024-09-03,17.676183823529414,10.75398823529412,0.9170000000000001,4.681813235294118,1.3233823529411768
2024-09-04,17.85953529411765,10.906352941176472,0.9236176470588238,4.702947058823531,1.3266176470588238
2024-09-05,17.8331,10.946422058823533,0.9322779411764708,4.635870588235295,1.3185294117647062
2024-09-06,17.655027941176474,10.820401470588234,0.9294852941176472,4.608376470588236,1.2967647058823533
2024-09-09,17.832950000000004,10.989486764705887,0.9328558823529414,4.608254411764706,1.302352941176471
2024-09-10,17.74037941176471,10.940966176470587,0.9361323529411767,4.575927941176471,1.287352941176471
2024-09-11,17.746691176470588,10.976351470588236,0.937058823529412,4.554016176470589,1.2792647058823532
2024-09-12,17.86363529411765,11.00555588235294,0.937658823529412,4.623067647058824,1.2973529411764708
2024-09-13,18.11853823529412,11.142500000000002,0.9412147058823531,4.691735294117649,1.343088235294118
2024-09-16,18.23053970588235,11.192472058823531,0.942808823529412,4.723200000000002,1.372058823529412
2024-09-17,18.430129411764707,11.36739117647059,0.9437029411764708,4.719035294117648,1.4000000000000004
2024-09-18,18.399723529411776,11.309283823529416,0.9421558823529413,4.726813235294118,1.4214705882352945
2024-09-19,18.606729411764707,11.441942647058823,0.940473529411765,4.737989705882354,1.486323529411765
2024-09-20,18.519269117647067,11.390795588235296,0.9420588235294121,4.731708823529413,1.4547058823529415
2024-09-23,18.49294852941177,11.35858235294118,0.9404647058823532,4.74787205882353,1.4460294117647061
2024-09-24,18.427100000000006,11.337704411764708,0.943069117647059,4.706032352941177,1.4402941176470592
2024-09-25,18.54663823529412,11.518385294117648,0.9410926470588239,4.668042647058825,1.4191176470588238
2024-09-26,18.774336764705883,11.739517647058824,0.9375647058823532,4.655342647058824,1.4419117647058826
